recipeID,quantity,unit,ingredient_NER,ingredient_Key_ingredient,rest of ingredient,metric_qty
123322,0.25,cups,onion,onion, diced onion,0.059
123322,0.5,cups,tomato,tomato, chopped tomato (optional),0.118
123326,0.5,lbs,hamburger,hamburger, hamburger,0.2265
123326,0.5,lbs,sausage,sausage, sausage,0.2265
123339,0.25,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.059
123339,0.5,tablespoons,mustard,mustard, mustard,0.007
123366,0.25,lbs,beef,beef," dried beef, cut in bits",0.11325
123366,0.5,cups,onion,onion, chopped onion,0.118
123376,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
123376,1.0,cups,onion,onion, chopped onion,0.236
123426,0.5,lbs,sausage,sausage," cooked, drained sausage (ham works too)",0.2265
123426,6.0,ounces,cheese,cheese, grated sharp cheese (may substitute cheese of choice),0.168
123499,1.0,lbs,hamburger,hamburger, hamburger,0.453
123499,0.5,cups,onion,onion, chopped onion,0.118
123505,2.0,cups,chicken,chicken, diced chicken,0.472
123505,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123514,2.0,ounces,broccoli,broccoli, pkg. frozen chopped broccoli,0.056
123514,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123514,2.0,tablespoons,onion,onion, grated onion,0.028
123530,3.0,cups,chicken,chicken, chopped cooked chicken,0.708
123530,3.0,cups,cheese,cheese, Monterey Jack cheese,0.708
123568,0.75,cups,onion,onion, chopped onion,0.177
123568,3.0,tablespoons,mustard,mustard, mustard,0.042
123571,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
123571,2.0,teaspoons,onion,onion, chopped onion,0.01
123589,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
123589,1.0,lbs,bacon,bacon," bacon, fried and crumbled",0.453
123594,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
123594,0.5,cups,cheese,cheese, cheese,0.118
123594,0.5,cups,onion,onion, onion,0.118
123621,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123621,0.75,cups,onion,onion, chopped onion,0.177
123631,0.5,cups,onion,onion, chopped onion,0.118
123631,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123635,2.0,lbs,pork,pork, cans pork and beans,0.906
123635,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
123637,3.0,cups,chicken,chicken," chicken, cooked",0.708
123637,0.5,cups,onion,onion," onion, chopped",0.118
123640,0.5,gallons,shrimp,shrimp," cooked shrimp, diced",1.89
123640,1.0,tablespoons,onion,onion," onion, chopped",0.014
123640,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
123643,0.25,cups,onion,onion, onion,0.059
123643,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
123675,1.0,jars,pineapple,pineapple, pineapple preserves,0.5
123675,2.0,tablespoons,mustard,mustard, dry mustard,0.028
123689,1.0,ounces,spinach,spinach, pkg. frozen chopped spinach,0.028
123689,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
123689,0.25,cups,onion,onion, minced onion,0.059
123709,1.0,tablespoons,onion,onion, instant minced onion or 1/4 c. chopped onion,0.014
123709,2.0,ounces,cheese,cheese, shredded Cheddar or American cheese,0.056
123741,2.0,lbs,hamburger,hamburger, hamburger,0.906
123741,3.0,cups,lettuce,lettuce, lettuce,0.708
123763,1.0,lbs,hamburger,hamburger, hamburger,0.453
123763,1.0,tablespoons,onion,onion, minced onion,0.014
123767,1.0,heads,cabbage,cabbage," cabbage, chopped",1.0
123767,1.0,cups,onion,onion, chopped onion,0.236
123772,0.5,cups,onion,onion, diced onion,0.118
123772,0.5,packages,bacon,bacon, diced bacon,0.25
123823,2.0,ounces,broccoli,broccoli, pkg. frozen chopped broccoli,0.056
123823,2.0,tablespoons,onion,onion, finely chopped onion,0.028
123835,1.0,lbs,shrimp,shrimp, uncooked peeled shrimp,0.453
123835,0.5,cups,onion,onion, minced onion,0.118
123858,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123858,1.0,cups,onion,onion, chopped onion,0.236
123861,0.5,cups,onion,onion, chopped onion,0.118
123861,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
123861,1.0,ounces,shrimp,shrimp, can shrimp or crabmeat,0.028
123867,0.5,cups,onion,onion," onion, chopped",0.118
123867,1.0,ounces,pork,pork, can of pork and beans,0.028
123920,4.0,cups,chicken,chicken," cooked, chopped chicken or turkey",0.944
123920,1.0,ounces,macaroni,macaroni, box macaroni,0.028
123926,0.25,cups,onion,onion," onion, chopped fine",0.059
123926,2.5,ounces,salmon,salmon," cans boneless, skinless salmon*",0.07
123951,2.5,ounces,ham,ham, cans deviled ham,0.07
123951,2.5,teaspoons,mustard,mustard, mustard,0.0125
123951,1.0,tablespoons,onion,onion, minced onion,0.014
123964,1.5,ounces,beef,beef," jar dried beef, chopped",0.042
123964,0.25,cups,onion,onion, minced onion,0.059
124039,2.0,cups,broccoli,broccoli, chopped broccoli,0.472
124039,1.0,cups,onion,onion, thinly sliced onion,0.236
124044,4.0,teaspoons,onion,onion, onion,0.02
124044,2.0,teaspoons,mustard,mustard, mustard,0.01
124055,2.0,cups,chicken,chicken," cooked chicken, cut in small pieces",0.472
124055,1.0,tablespoons,onion,onion, chopped onion,0.014
124055,1.0,teaspoons,mustard,mustard, mustard,0.005
124055,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
124064,2.0,tablespoons,onion,onion, minced onion,0.028
124064,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124064,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
124070,2.0,cups,chicken,chicken," chopped, cooked chicken",0.472
124070,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124070,2.0,tablespoons,onion,onion, chopped onion,0.028
124085,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124085,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
124103,0.5,lbs,bacon,bacon, bacon,0.2265
124103,0.5,teaspoons,mustard,mustard, mustard,0.0025
124108,1.0,lbs,bacon,bacon, bacon,0.453
124108,1.0,ounces,pork,pork, can pork and beans,0.028
124112,1.0,lbs,sausage,sausage, smoked sausage,0.453
124112,4.0,cups,cabbage,cabbage, shredded cabbage,0.944
124112,0.5,cups,onion,onion, chopped onion,0.118
124117,1.0,cups,shrimp,shrimp, small shrimp (frozen),0.236
124117,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124150,14.0,ounces,tuna,tuna, tuna (drained),0.392
124150,0.3333333333333333,cups,onion,onion, chopped onion (optional),0.07866666666666666
124155,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
124155,0.5,lbs,sausage,sausage, sausage,0.2265
124177,0.6666666666666666,cups,mayonnaise,mayonnaise, mayonnaise,0.15733333333333333
124177,2.0,tablespoons,onion,onion, instant minced onion,0.028
124199,2.0,packages,broccoli,broccoli, chopped broccoli,1.0
124199,2.0,tablespoons,onion,onion, chopped onion,0.028
124214,2.0,ounces,broccoli,broccoli, pkg. frozen chopped broccoli,0.056
124214,0.5,cups,onion,onion, chopped onion,0.118
124249,2.0,cups,pork,pork, baked pork and beans,0.472
124249,1.0,tablespoons,onion,onion, minced onion,0.014
124294,1.0,cups,onion,onion, chopped onion,0.236
124294,1.5,ounces,tuna,tuna," or 9 1/4 oz.) can Star-Kist tuna, drained",0.042
124304,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124304,0.5,teaspoons,onion,onion, minced onion,0.0025
124335,0.75,cups,buttermilk,buttermilk, buttermilk,0.177
124335,8.0,ounces,pineapple,pineapple, crushed pineapple,0.224
124337,1.0,tablespoons,onion,onion, minced onion,0.014
124337,2.0,ounces,macaroni,macaroni, (1/2 c.) uncooked macaroni,0.056
124349,0.25,cups,onion,onion, each: finely chopped onion and celery,0.059
124349,14.0,ounces,shrimp,shrimp," cooked shrimp, coarsely chopped",0.392
124360,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
124360,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124361,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124361,1.0,cups,macaroni,macaroni, cooked macaroni,0.236
124367,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
124367,1.0,cups,cheese,cheese, cheese,0.236
124383,2.0,cups,chicken,chicken," cubed, cooked chicken",0.472
124383,1.0,ounces,onion,onion, Durkee onion,0.028
124389,2.0,cups,chicken,chicken, diced chicken,0.472
124389,7.0,ounces,macaroni,macaroni," macaroni, uncooked",0.196
124419,1.0,lbs,cheese,cheese, shredded Mexican cheese,0.453
124419,1.0,lbs,hamburger,hamburger, hamburger,0.453
124420,0.25,cups,onion,onion, finely chopped onion,0.059
124420,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
124421,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124421,0.5,cups,cheese,cheese," or 3 oz. Blue cheese, crumbled",0.118
124454,3.0,cups,chicken,chicken," cooked chicken, chopped",0.708
124454,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124472,1.5,lbs,shrimp,shrimp, shrimp,0.6795
124472,0.25,cups,onion,onion, chopped onion,0.059
124525,2.0,cups,chicken,chicken, boiled chicken,0.472
124525,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124525,8.0,ounces,pineapple,pineapple, diced pineapple,0.224
124525,0.25,cups,honey,honey, honey,0.059
124556,3.0,cups,chicken,chicken, cooked chicken,0.708
124556,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124570,2.0,cups,chicken,chicken," cooked, diced chicken",0.472
124570,4.0,teaspoons,onion,onion, diced onion,0.02
124570,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
124583,1.0,ounces,sausage,sausage, pkg. smoked sausage links *,0.028
124583,1.5,ounces,pineapple,pineapple," can chunk pineapple, drained",0.042
124625,3.0,ounces,broccoli,broccoli," chopped broccoli, cooked and drained",0.084
124625,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124627,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124627,13.0,ounces,pineapple,pineapple, crushed pineapple and juice,0.364
124633,2.0,ounces,beef,beef," pkg. sliced beef, chopped",0.056
124633,1.0,packages,spinach,spinach," frozen chopped spinach, cooked (optional)",0.5
124634,1.0,lbs,hamburger,hamburger, hamburger,0.453
124634,1.0,ounces,sauce,sauce, jar Ragu Chunky Garden Style spaghetti sauce,0.028
124653,1.0,cups,macaroni,macaroni, corkscrew macaroni,0.236
124653,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
124660,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124660,1.0,teaspoons,onion,onion, grated onion,0.005
124660,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
124660,2.0,cups,cabbage,cabbage, finely shredded cabbage,0.472
124671,1.0,cups,onion,onion, chopped onion,0.236
124671,1.5,cups,beef,beef," cooked, diced beef",0.354
124699,1.5,cups,macaroni,macaroni, corkscrew macaroni,0.354
124699,0.25,cups,onion,onion, chopped onion,0.059
124730,1.0,ounces,pork,pork, can pork and beans,0.028
124730,1.0,ounces,pork,pork, can pork and beans,0.028
124768,1.0,quarts,sauerkraut,sauerkraut, sauerkraut,0.947
124768,2.0,lbs,sausage,sausage," Polish sausage, cut into 2-inch pieces",0.906
124769,0.75,tablespoons,mustard,mustard, mustard,0.0105
124769,0.75,teaspoons,onion,onion, minced onion,0.00375
124786,2.0,cups,onion,onion, chopped onion,0.472
124786,2.0,tablespoons,mustard,mustard, mustard,0.028
124786,2.0,lbs,pork,pork, cans pork and beans,0.906
124791,1.5,lbs,hamburger,hamburger, hamburger,0.6795
124791,2.0,cups,hamburger,hamburger," hamburger bun crumbs, soaked in 1 c. Milnot",0.472
124794,1.0,packages,strawberry,strawberry, strawberry Jell-O (small) or cherry,0.5
124794,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
124798,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
124798,1.0,lbs,bacon,bacon," bacon, fried and crumbled",0.453
124798,2.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.472
124800,1.0,tablespoons,honey,honey, honey,0.014
124800,3.0,tablespoons,peanut,peanut," peanut, almond or cashew butter",0.042
124804,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124804,2.0,teaspoons,onion,onion, grated onion,0.01
124815,1.0,cups,onion,onion, chopped onion,0.236
124815,1.75,cups,buttermilk,buttermilk, buttermilk,0.413
124868,1.0,cups,sauce,sauce, thick spaghetti sauce,0.236
124868,0.5,lbs,hamburger,hamburger," cooked, drained hamburger or sausage or pepperoni slices",0.2265
124903,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
124903,8.0,ounces,pineapple,pineapple, crushed pineapple (juice included),0.224
124947,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
124947,3.0,tablespoons,onion,onion, chopped onion,0.042
124960,0.5,cups,onion,onion, chopped onion,0.118
124960,2.0,cups,chicken,chicken," cubed, cooked chicken",0.472
124960,2.0,ounces,broccoli,broccoli," pkg. frozen, chopped broccoli",0.056
124971,1.0,cups,tomato,tomato, chopped tomato,0.236
124971,1.0,cups,cucumber,cucumber, cucumber,0.236
124977,1.0,cups,cereal,cereal, 100% bran cereal,0.236
124977,2.0,cups,buttermilk,buttermilk, buttermilk,0.472
124977,0.25,cups,onion,onion, chopped onion,0.059
124977,2.0,teaspoons,mustard,mustard, Dijon-style prepared mustard,0.01
124993,1.0,lbs,salmon,salmon, can or 2 c. salmon,0.453
124993,2.0,teaspoons,onion,onion, grated onion,0.01
125007,0.6666666666666666,cups,pineapple,pineapple, juice from crushed pineapple,0.15733333333333333
125007,0.6666666666666666,cups,pineapple,pineapple, crushed pineapple,0.15733333333333333
125016,1.75,cups,banana,banana, (about 2) mashed banana,0.413
125016,1.0,ounces,pineapple,pineapple, can crushed pineapple with juice,0.028
125036,1.0,cups,cheese,cheese, small curd cottage cheese,0.236
125036,2.0,teaspoons,onion,onion, grated onion,0.01
125036,3.0,ounces,beef,beef," dried beef, snipped with scissors into small pieces",0.084
125039,2.0,lbs,hamburger,hamburger, hamburger,0.906
125039,2.0,cups,macaroni,macaroni, uncooked macaroni,0.472
125057,1.0,lbs,ham,ham," of one of the following: chipped ham, baked ham or turkey breast lunch meat",0.453
125057,1.0,tablespoons,mustard,mustard, mustard,0.014
125070,2.5,ounces,shrimp,shrimp," cans shrimp, rinsed and drained",0.07
125070,2.0,teaspoons,onion,onion, minced onion,0.01
125072,4.0,cups,chicken,chicken," chopped chicken, cooked",0.944
125072,1.0,cups,onion,onion, chopped onion,0.236
125084,1.0,lbs,sausage,sausage, sausage,0.453
125084,1.0,ounces,cheese,cheese, pkg. grated sharp cheese,0.028
125110,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
125110,1.0,teaspoons,onion,onion, onion or garlic salt,0.005
125112,2.0,cups,salmon,salmon," salmon, flaked",0.472
125112,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
125129,2.0,ounces,broccoli,broccoli, pkg. chopped broccoli,0.056
125129,0.25,cups,onion,onion," onion, chopped",0.059
125130,0.5,cups,onion,onion, chopped onion,0.118
125130,0.5,cups,ham,ham, diced ham or bacon,0.118
125130,0.5,cups,bread,bread, bread or cracker crumbs,0.118
125158,1.0,ounces,pineapple,pineapple, can crushed pineapple,0.028
125158,2.0,tablespoons,onion,onion, chopped onion,0.028
125162,0.5,cups,onion,onion, chopped onion,0.118
125162,2.0,tablespoons,mustard,mustard, mustard,0.028
125176,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
125176,1.0,tablespoons,mustard,mustard, mustard,0.014
125176,0.25,cups,onion,onion, chopped onion,0.059
125202,1.0,cups,onion,onion, chopped onion,0.236
125202,1.0,lbs,bacon,bacon, crisp fried crumbled bacon,0.453
125202,1.0,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.236
125210,2.0,bunches,broccoli,broccoli, broccoli,1.0
125210,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
125210,1.0,lbs,bacon,bacon," fried bacon, cut in small pieces and drained",0.453
125236,1.0,lbs,bacon,bacon," bacon, cooked and crumbled",0.453
125236,0.5,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.118
125271,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
125271,1.0,cups,pineapple,pineapple," drained, crushed pineapple",0.236
125288,0.3333333333333333,cups,buttermilk,buttermilk, buttermilk,0.07866666666666666
125288,0.3333333333333333,cups,buttermilk,buttermilk, buttermilk,0.07866666666666666
125290,2.0,teaspoons,honey,honey, honey,0.01
125290,1.25,lbs,steak,steak, steak,0.56625
125296,1.0,packages,spinach,spinach," frozen chopped spinach, cooked and drained",0.5
125296,1.0,lbs,cheese,cheese," Monterey Jack cheese, cubed",0.453
125303,0.25,cups,onion,onion, chopped onion,0.059
125303,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
125317,0.5,cups,bacon,bacon, bacon drippings,0.118
125317,1.0,lbs,sausage,sausage, sausage,0.453
125350,0.25,cups,onion,onion, chopped onion,0.059
125350,1.0,cups,ham,ham, cubed ham,0.236
125390,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
125390,1.0,bunches,broccoli,broccoli," broccoli, small pieces",0.5
125391,0.25,lbs,chicken,chicken, cooked chicken,0.11325
125391,0.25,lbs,shrimp,shrimp, cooked shrimp,0.11325
125400,0.5,cups,onion,onion, chopped onion,0.118
125400,2.0,ounces,pork,pork," cans pork and beans, drained",0.056
125400,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
125413,1.0,bunches,broccoli,broccoli, broccoli,0.5
125413,0.5,heads,cauliflower,cauliflower, cauliflower,0.5
125420,1.0,ounces,broccoli,broccoli, pkg. chopped broccoli,0.028
125420,2.5,cups,ham,ham, chopped ham,0.59
125420,2.0,tablespoons,onion,onion," onion, minced",0.028
125439,1.0,cups,chicken,chicken, cooked chicken (1 fryer),0.236
125439,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
125452,5.0,cups,chicken,chicken, diced cooked turkey or chicken,1.18
125452,1.25,cups,mayonnaise,mayonnaise, mayonnaise,0.295
125452,1.0,teaspoons,onion,onion, grated onion,0.005
125464,3.0,tablespoons,mustard,mustard, mustard,0.042
125464,2.0,lbs,ham,ham, thinly sliced baked ham,0.906
125489,4.0,lbs,shrimp,shrimp, cooked and shelled shrimp,1.812
125489,3.0,cups,mayonnaise,mayonnaise, mayonnaise,0.708
125489,4.0,tablespoons,onion,onion, minced onion,0.056
125494,2.0,tablespoons,onion,onion, grated onion,0.028
125494,1.0,tablespoons,honey,honey, honey,0.014
125509,1.0,cups,chicken,chicken," cooked chicken, cubed",0.236
125509,0.25,cups,onion,onion, chopped onion,0.059
125544,0.25,cups,honey,honey, honey,0.059
125544,1.0,cups,ham,ham, chopped ham,0.236
125547,0.25,cups,onion,onion, finely chopped onion,0.059
125547,1.0,teaspoons,mustard,mustard, mustard,0.005
125560,0.5,heads,cauliflower,cauliflower, cauliflower,0.5
125560,0.5,bunches,broccoli,broccoli, broccoli,0.25
125567,2.0,cups,chicken,chicken," finely chopped, cooked or canned chicken",0.472
125567,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
125574,1.0,cups,onion,onion, chopped onion,0.236
125574,1.0,cups,chicken,chicken," chopped, cooked chicken",0.236
125574,1.0,teaspoons,onion,onion," onion, minced",0.005
125578,1.0,lbs,bacon,bacon, bacon,0.453
125578,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
125591,0.5,lbs,hamburger,hamburger, hamburger,0.2265
125591,0.5,lbs,bacon,bacon," bacon, cubed",0.2265
125591,0.5,cups,onion,onion," onion, cubed",0.118
125591,16.0,ounces,pork,pork, can pork and beans (undrained),0.448
125610,53.0,ounces,pork,pork, can pork and beans,1.484
125610,0.25,teaspoons,mustard,mustard, mustard,0.00125
125610,0.25,cups,onion,onion," onion, chopped (optional)",0.059
125622,1.0,cups,onion,onion, diced onion,0.236
125622,2.0,cups,cheese,cheese, grated sharp cheese,0.472
125627,4.0,tablespoons,onion,onion, instant minced onion,0.056
125627,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
125634,1.0,heads,cabbage,cabbage, finely shredded cabbage,1.0
125634,0.75,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.177
